"link";"price";"sold";"auction_end";"title";"distillery";"year_ditilled";"region";"bottler";"cask_info";"strength";"size";"distillery_status";"details";"image";"age";"cask_type"
"https://whiskyauctioneer.com/lot/229661/1-bruichladdich-2005-fresh-bourbon-barrel-417-cask-storage-bruichladdich";"12000";"Reserve has been met";"2019-12-02";"1 Bruichladdich 2005 Fresh Bourbon Barrel #417 / Cask in storage at Bruichladdich";"Bruichladdich";"2005";"Islay";"Still in cask";"fresh bourbon";"61.20%";"155 bulk Litre";"Operational";"1 Bruichladdich 2005 Fresh Bourbon Barrel #417 / Cask in storage at BruichladdichThis cask of Bruichladdich was filled on 8th June 2005 and is currently maturing at the Bruichladdich distillery warehouses on Islay. Cask #417 was re-gauged in November 2019. New Bulk 155 LitreStrength 61.2%95.8 Regauged Litres of AlcoholThis equates to 221 bottles at cask strength. All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner. The cost of transferring ownership of this cask is £42 (including VAT).  The cask is currently held in bond by Bruichladdich, with storage being charged at £21.96 per annum (including VAT). Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services). ";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/laddich-417-01.jpg?itok=f6GLOxeQ";"14 Year Old";NA
"https://whiskyauctioneer.com/lot/233038/1-bruichladdich-2003-fresh-bourbon-barrel-252-cask-storage-whiskybroker";"10000";"Reserve not met";"2019-12-02";"1 Bruichladdich 2003 Fresh Bourbon Barrel #252 / Cask in storage at Whiskybroker";"Bruichladdich";"2003";"Islay";"Still in cask";"fresh bourbon";"58.1% as of 14/06/2019";"121.81 bulk Litre as of 14/06/2019";"Operational";"1 Bruichladdich 2003 Fresh Bourbon Barrel #252 / Cask in storage at WhiskybrokerThis cask of Bruichladdich was filled on 30 May 2003 and is currently maturing from 2018 till now at Whiskybroker warehouses in Creetown.Cask #252 was re-gauged on 14 June 2019. New Bulk 121.81 LitreStrength 58.1%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner. The cask is currently held in bond by Whiskybroker, Creetown. The current storage and insurance is paid up until December 2019, following which the fee is £40 per annum.Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services). ";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/laddich-225-01.jpg?itok=kY_fY7_3";"16 Year Old";NA
"https://whiskyauctioneer.com/lot/203503/1-longmorn-2008-refill-barrel-1225-cask-storage-whiskybroker";"6000";"Reserve has been met";"2019-09-02";"1 Longmorn 2008 Refill Barrel #1225 / Cask in storage at Whiskybroker";"Longmorn";"2008";"Speyside";"Still in cask";"Refill Barrel";"58.2% as of 22/07/2019";"182.5 Litre as of 22/07/2019";"Operational";"1 Longmorn 2008 Refill Barrel #1225 / Cask in storage at WhiskybrokerThis cask of Longmorn was filled on 30th October 2008 and is currently maturing at Whiskybroker bonded warehouse in Dumfries & Galloway. This lot includes a 5cl sample. Cask #1225 was re-gauged on 22 July 2019.New Bulk 182.5 LitreStrength 58.2%This is the equivalent of 260 70cl bottles filled at cask strength. All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held in bond by Whiskybroker. The current storage fee is £0.28 per week, insurance is at a cost of £0.0035 a year per £1 of the value of the cask.Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/longmorn-cask-01.jpg?itok=msfbC5VJ";"10 Year Old";NA
"https://whiskyauctioneer.com/lot/203603/1-ben-nevis-1996-hogshead-878-cask-storage-ben-nevis-distillery-sample-tbc";"10000";"Reserve not met";"2019-09-02";"1 Ben Nevis 1996 Hogshead #878 / Cask in storage at Ben Nevis Distillery - sample TBC";"Ben Nevis";"1996";"Highland";"still in cask";"hogshead";"49.5% as of June 2019";"169.29 Litre Bulk as of June 2019";"Operational";"1 Ben Nevis 1996 Hogshead #878 / Cask in storage at Ben Nevis DistilleryThis cask of Ben Nevis was bonded on 9th July 1996Original bulk: 254 LitresOriginal strength: 63.4%Cask #878 was re-gauged in June 2019.New Bulk 169.29 Litres - this equates to 241 bottles at cask strength. 84.22 Litres RLAStrength 49.5%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held in bond at Ben Nevis Distillery. Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/ben-nevis-cask-01.jpg?itok=BsqdQw_C";"23 year old";NA
"https://whiskyauctioneer.com/lot/205401/1-bruichladdich-2011-fresh-bourbon-barrel-3241-cask-storage-bruichladdich";"10005";"Reserve has been met";"2019-09-02";"1 Bruichladdich 2011 Fresh Bourbon Barrel #3241 / Cask in storage at Bruichladdich";"Bruichladdich";"2011";"Islay";"Still in cask";"fresh bourbon";"63.6% as of 22/07/2019";"169 bulk Litre as of 22/07/2019";"Operational";"1 Bruichladdich 2011 Fresh Bourbon Barrel #3241 / Cask in storage at BruichladdichThis cask of Bruichladdich was filled on 21st September 2011 and is currently maturing at the Bruichladdich distillery warehouses on Islay. The seller is in possession of an annual sample from the cask, drawn every year since its third in cask, which will be included as part of the sale for the buyer to chart the maturation of the whisky.Cask #3241 was re-gauged on 22 July 2019.New Bulk 169 LitreStrength 63.6%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner. The cost of transferring ownership of this cask is £35.The cask is currently held in bond by Bruichladdich. The current storage and insurance is paid up until September 2021, following which the fee is £22 per annum.Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/bruichladdich-cask-01.jpg?itok=jfLGAZpg";"7 Year Old";NA
"https://whiskyauctioneer.com/lot/190317/1-caroni-1997-barrel-60-cask-storage-whiskybroker";"29000";"Reserve has been met";"2019-07-01";"1 Caroni 1997 Barrel #60 / Cask in storage at Whiskybroker";"Caroni";"1997";"Trinidad";"Still in cask";"Barrel";"64.5% as of 13/05/2019";"162.3 Litre as of 13/05/2019";"Closed";"1 Caroni 1997 Barrel #60 / Cask in storage at WhiskybrokerThis cask of Caroni Trinidad Rum was filled in 1997 and is currently maturing at Whiskybroker in Dumfries & Galloway.Cask #60 was re-gauged on 13 May 2019.Bulk 162.3 LitreStrength 64.5%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held in bond by Whiskybroker. The current storage fee is £0.28 per week, insurance is at a cost of £0.0035 a year per £1 of the value of the cask.There will also be a £20 administration fee payable to Whiskybroker to transfer ownership, for which the buyer will be liable. Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/caroni-60-01.jpg?itok=rpyM7m5J";"Approx 22 Year Old";NA
"https://whiskyauctioneer.com/lot/183740/1-caroni-1997-barrel-82-cask-storage-whiskybroker";"25000";"Reserve has been met";"2019-05-20";"1 Caroni 1997 Barrel #82 / Cask in storage at Whiskybroker";"Caroni";"1997";"Trinidad";"Still in cask";"Barrel";"61.7% as of 11/04/2019";"158 Litre as of 11/04/2019";"Closed";"1 Caroni 1997 Barrel #82 / Cask in storage at WhiskybrokerThis cask of Caroni Trinidad Rum was filled in 1997 and is currently maturing at Whiskybroker in Dumfries & Galloway. The successful bidder will also receive a 20cl cask sample as part of this lot.Cask #82 was re-gauged on 11 April 2019.Bulk 158 LitreStrength 61.7%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held in bond by Whiskybroker. The current storage fee is £0.28 per week, insurance is at a cost of £0.0035 a year per £1 of the value of the cask.There will also be a £20 administration fee payable to Whiskybroker to transfer ownership, for which the buyer will be liable. Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/caroni-82-01.jpg?itok=-eSSEdXI";"Approx 22 Year Old";NA
"https://whiskyauctioneer.com/lot/183741/1-caroni-1997-barrel-84-cask-storage-whiskybroker";"25000";"Reserve has been met";"2019-05-20";"1 Caroni 1997 Barrel #84 / Cask in storage at Whiskybroker";"Caroni";"1997";"Trinidad";"Still in cask";"Barrel";"62.1% as of 11/04/2019";"168.6 Litre as of 11/04/2019";"Closed";"1 Caroni 1997 Barrel #84 / Cask in storage at WhiskybrokerThis cask of Caroni Trinidad Rum was filled in 1997 and is currently maturing at Whiskybroker bonded warehouse in Dumfries & Galloway. The successful bidder will also receive a 20cl cask sample as part of this lot.Cask #84 was re-gauged on 11 April 2019.New Bulk 168.6 LitreStrength 62.1%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held in bond by Whiskybroker. The current storage fee is £0.28 per week, insurance is at a cost of £0.0035 a year per £1 of the value of the cask.Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/caroni-84-01.jpg?itok=NIpujiza";"Approx 22 Year Old";NA
"https://whiskyauctioneer.com/lot/182617/1-tullibardine-2007-first-fill-bourbon-barrel-173-cask-storage-tullibardine-distillery";"4000";"Reserve has been met";"2019-05-06";"1 Tullibardine 2007 First-Fill Bourbon Barrel #173 / Cask in storage at Tullibardine Distillery";"Tullibardine";"2007";"Highland";"N/A";"First Fill Bourbon Barrel";"58.50%";"152.7 Litre Bulk / 90.5 RLA as of Jan 2019";"Operational";"1 Tullibardine 2007 First-Fill Bourbon Barrel #173 / Cask in storage at Tullibardine DistilleryThis Bourbon barrel of Tullibardine single malt whisky was filled in December 2007 and has since been slowly and carefully maturing in one of the distillery's warehouse in Blackford, Perthshire.Original bulk: 197 LitresCask #173 was re-gauged in January 2019.New Bulk 152.7 Litres - this equates to 218 bottles at cask strength. 90.5 Litres RLAStrength 58.5%Bulk Loss 22.5%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held in bond at Tullibardine Distillery. The current storage fee is £31.20 per annum. Any storage cost will become the responsibility of the buyer.Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/tullibardine-01%20%281%29.jpg?itok=HO0W2yfg";"N/A";NA
"https://whiskyauctioneer.com/lot/176855/1-tullibardine-2007-first-fill-bourbon-barrel-173-cask-storage-tullibardine-distillery";"3600";"Reserve not met";"2019-04-08";"1 Tullibardine 2007 First-Fill Bourbon Barrel #173 / Cask in storage at Tullibardine Distillery";"Tullibardine";"2007";"Highland";"N/A";"First Fill Bourbon Barrel";"58.50%";"152.7 Litre Bulk / 90.5 RLA as of Jan 2019";"Operational";"1 Tullibardine 2007 First-Fill Bourbon Barrel #173 / Cask in storage at Tullibardine DistilleryThis Bourbon barrel of Tullibardine single malt whisky was filled in December 2007 and has since been slowly and carefully maturing in one of the distillery's warehouse in Blackford, Perthshire.Original bulk: 197 LitresCask #173 was re-gauged in January 2019.New Bulk 152.7 Litres - this equates to 218 bottles at cask strength. 90.5 Litres RLAStrength 58.5%Bulk Loss 22.5%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held in bond at Tullibardine Distillery. The current storage fee is £31.20 per annum. Any storage cost will become the responsibility of the buyer.Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/tullibardine-01.jpg?itok=UvCSngld";"N/A";NA
"https://whiskyauctioneer.com/lot/151628/1-speyside-1996-hogshead-49-cask-storage-inver-house";"6000";"Reserve has been met";"2019-01-07";"1 Speyside 1996 Hogshead #49 / Cask in storage at Inver House";"Speyside";"1996";"Highland";"N/A";"Hogshead";"53.00%";"148 Litre as of November 2018";"Operational";"1 Speyside 1996 Hogshead #49 / Cask in storage at Inver HouseThis single hogshead of single malt whisky from the Speyside distillery was filled in 1996 and has since been slowly and carefully maturing at Inver House Distillers.Cask #49 was re-gauged on 26 November 2018.New Bulk 148 LitreRegauged litres of alcohol 78.4Strength 53.0%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held in Inver House Warehouse #13 (26A). Storage fees are paid for the calendar year of 2018, and will be due again by the time the auction closes. The storage charge for 2018 was £26.07.An administration fee of £30 will be payable to Inver House, by the buyer, for the transfer of ownership of the cask.Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/spey-1996-01.jpg?itok=qAApyEkX";"Approx 22 Year Old";NA
"https://whiskyauctioneer.com/lot/148022/1-glasgow-2015-ex-sherry-quarter-cask-157-cask-storage-glasgow-distillery";"1550";"Reserve has been met";"2018-12-03";"1 Glasgow 2015 Ex-Sherry Quarter Cask #157 / Cask in storage at Glasgow Distillery";"Glasgow";"2015";"Lowland";"N/A";"ex-sherry quarter cask";"61.43%";"43.27 Bulk Litres";"Operational";"1 Glasgow 2015 Ex-Sherry Quarter Cask #157 / Cask in storage at Glasgow DistilleryDistilled in 2015, this ex-sherry quarter cask was filled on 1st December 2015. Cask #157 is some of the first spirit distilled at the new Glasgow Distillery, and was one of only 20 made vailable to privately purchase. It was regauged in November 2018.RLA 50 Litres​New Bulk 43.27 LitresABV 61.43%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held in the Glasgow Distillery warehouse in the Scottish Lowlands. Five years of storage was paid in advance upon the original purchase.Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/gla157-nov18-01.jpg?itok=fstFjNJD";"2 year old";NA
"https://whiskyauctioneer.com/lot/137230/1-macallan-1990-hogshead-1014-cask-storage-macallan";"81500";"Reserve has been met";"2018-11-05";"1 Macallan 1990 Hogshead #1014 / Cask in storage at Macallan";"Macallan";"1990";"Speyside";"N/A";"Bourbon Hogshead";"47.80%";"159 Litre as of June 2018";"Operational";"1 Macallan 1990 Hogshead #1014 / Cask in storage at MacallanThis refill hogshead of Macallan Speyside single malt whisky was filled 23 January 1990 and has since been slowly and carefully maturing at Macallan distillery.Original bulk: 246 LitresOriginal Litres of Alcohol 156.5Original Strength 63.5%Cask #1014 was re-gauged on 11 June 2018.New Bulk 159 LitreStrength 47.8%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held in Macallan Warehouse #30. The current storage fee is £00.3713 per week, paid annually.There will also be a £30 administration fee payable to Edrington to transfer ownership, for which the buyer will be liable. Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/macallan_1990-01_0.jpg?itok=JIaSu6zn";"Approx 27 Year Old";NA
"https://whiskyauctioneer.com/lot/136579/1-ben-nevis-1996-butt-2117-21-year-old-cask-storage-whisky-broker";"20000";"Reserve has been met";"2018-10-08";"1 Ben Nevis 1996 Butt #2117 21 Year Old / Cask in storage at Whisky Broker";"Ben Nevis";"1996";"Highland";"N/A";"Re-coopered Guthrie new fill Butt";"57.20%";"415.59 Bulk Litres / 237.77 RLA";"Operational";"1 Ben Nevis 1996 Butt #2117 21 Year Old / Cask in storage at Whisky BrokerDistilled in 1996, this cask was bonded on 28th November 1996. Cask #2117 is a re-coopered ex Guthrie new fill Butt, and was re-gauged in August 2018:RLA 237.77 Litres​New Bulk 415.59 LitresStrength 57.2%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held in a Whisky Broker warehouse in the Scottish Lowlands. The current storage fee is £0.28 per week..Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/CASK_TEMPLATE_NEVIS_SEP18-01%20copy.png?itok=ehJ1qkaD";"21 Year Old";NA
"https://whiskyauctioneer.com/lot/116969/1-dufftown-2008-diamond-rum-barrel-93-cask-storage-whisky-broker";"2600";"Reserve not met";"2018-07-02";"1 Dufftown 2008 Diamond Rum Barrel #93 / Cask in storage at Whisky Broker";"Dufftown";"2008";"Speyside";"N/A";"Diamond Rum Barrel";"59.90%";"Bulk 201 Litres / 120.86 Litres of Alc";"Operational";"1 Dufftown 2008 Diamond Rum Barrel #93 / Cask in storage at Whisky BrokerDistilled on 6th March 2008 and originally filled in to Hogshead, this Dufftown single malt has recently been re-racked into a Diamond Rum Barrel on 4th December 2017.Bulk: 201 LitresLitres of Alcohol 120.86Strength 59.9%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held at Whisky Broker 's warehouse in Creetown, Dumfries and Galloway, Scotland. The current storage fee is £0.28 per week.Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/duffcaskrs.jpg?itok=tqm20aTs";"10 Year Old";NA
"https://whiskyauctioneer.com/lot/116970/1-glenburgie-2012-bourbon-barrel-800616-cask-storage-whisky-broker";"2500";"Reserve not met";"2018-07-02";"1 Glenburgie 2012 Bourbon Barrel #800616 / Cask in storage at Whisky Broker";"Glenburgie";"2012";"Speyside";"N/A";"First Fill Bourbon Barrel";"60.10%";"Bulk 183 Litres";"Operational";"1 Glenburgie 2012 Bourbon Barrel #800616 / Cask in storage at Whisky BrokerDistilled on 6th November 2012 and filled in to a first fill Bourbon barrel.Re-gauged on 2nd October 2017:Bulk: 183 LitresStrength 60.1%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held at Whisky Broker 's warehouse in Creetown, Dumfries and Galloway, Scotland. The current storage fee is £0.28 per week.Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/burgiecask-rs.jpg?itok=jB0PoWIU";"5 Year Old";NA
"https://whiskyauctioneer.com/lot/117174/1-ben-nevis-1996-guthrie-cask-2117-21-year-old-cask-storage-ben-nevis";"17500";"Reserve not met";"2018-07-02";"1 Ben Nevis 1996 Guthrie Cask #2117 21 Year Old / Cask in storage at Ben Nevis";"Ben Nevis";"1996";"Highland";"N/A";"Re-coopered Guthrie new fill Butt";"57.20%";"398.65 Bulk Litres / 230.76 RLA";"Operational";"1 Ben Nevis 1996 Guthrie Cask #2117 21 Year Old / Cask in storage at Ben NevisDistilled in 1996, this cask was bonded on 28th November 1996. RLA/Bulk 498 cask #2236 is a re-coopered ex Guthrie new fill, and was re-gauged in December 2017:RLA 230.76 Litres​New Bulk 398.65 LitresStrength 57.2%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held in a Ben Nevis warehouse in the Highlands of Scotland. The current annual storage fee is £22.26.Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/neviscask-rs.jpg?itok=e98oMbDs";"21 Year Old";NA
"https://whiskyauctioneer.com/lot/121254/1-glen-moray-1981-hogshead-454-cask-storage-glen-moray";"23000";"Reserve not met";"2018-07-02";"1 Glen Moray 1981 Hogshead #454 / Cask in storage at Glen Moray";"Glen Moray";"2004";"Speyside";"N/A";"Hogshead";"49.26%";"New Bulk 118 Litres";"Operational";"1 Glen Moray 1981 Hogshead #454 / Cask in storage at Glen MorayThis hogshead of Glen Moray Speyside single malt whisky filled on 6th February 1981 has been slowly and carefully matured at the Glen Moray Distillery. Non chill filtered.Original bulk: 245 LitresOriginal Litres of Alcohol 156.1Original Strength 63.5%Cask #454 was re-gauged on 20th March 2018.New Bulk 118 LitreStrength 49.26%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held in Glen Moray warehouse 10. The current annual storage fee is £34.70.Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/CASK_TEMPLATE_MORAY01.png?itok=SI3RWmA_";"Approx 37 Year Old";NA
"https://whiskyauctioneer.com/lot/116907/1-glen-moray-1981-hogshead-454-cask-storage-glen-moray";"25500";"Reserve not met";"2018-06-04";"1 Glen Moray 1981 Hogshead #454 / Cask in storage at Glen Moray";"Glen Moray";"2004";"Speyside";"N/A";"Hogshead";"49.26%";"New Bulk 118 Litres";"Operational";"1 Glen Moray 1981 Hogshead #454 / Cask in storage at Glen MorayThis hogshead of Glen Moray Speyside single malt whisky filled on 6th Ferbruary 1981 has been slowly and carefully matured at the Glen Moray Distillery. Non chill filtered.Original bulk: 245 LitresOriginal Litres of Alcohol 156.1Original Strength 63.5%Cask #454 was re-gauged on 20th March 2018.New Bulk 118 LitreStrength 49.26%All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held in Glen Moray warehouse 10. The current annual storage fee is £34.70.Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/CASK_TEMPLATE_moray-01_0.png?itok=_KdVmKaP";"Approx 37 Year Old";NA
"https://whiskyauctioneer.com/lot/107055/1-bruichladdich-%E2%80%8Brivesaltes-wine-barrique-2004-716-cask-storage-bruichladdich";"12850";"Reserve has been met";"2018-05-07";"1 Bruichladdich ​Rivesaltes Wine Barrique 2004 #716 / Cask in storage at Bruichladdich";"Bruichladdich";"2004";"Islay";"N/A";"Rivesaltes Wine Barrique";"64.10%";"New Bulk 201 Litres / Strength 64.1%.";"Operational";"1 Bruichladdich ​Rivesaltes Wine Barrique 2004 #716 / Cask in storage at BruichladdichWe are delighted to offer 1 Rivesaltes Wine Barrique of Bruichladdich in our April Auction.Distilled in 2004 and filled on 3rd July, cask #716 was re-gauged in March 2018. RLA 128.8 LitresNew Bulk 201 LitresStrength 64.1%Originally a refill Scotch hogshead, which was then transferred into a Rivesaltes Wine Barrique in 2008.All relevant paperwork will accompany this purchase. Ownership of the cask will be transferred once payment is processed post auction. Any costs relating to storage, removal from storage, bottling and duty/tax payments will become the responsibility of the new owner.The cask is currently held in a Bruichladdich warehouse on Islay. The current annual storage fee is £21.96.Please note if the new owner is a UK revenue trader (business), they will need to be registered with HMRC and hold a WOWGR certificate.If they are a revenue trader outside the UK, they will need to have a Duty Representative in the UK (the Duty Rep would be registered with HMRC and there is usually an annual charge for their services)Image shown is a stock photo.";"https://web-whisky-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/CASK_TEMPLATE_laddich-01%20copy.jpg?itok=LGem_gcy";"13 Year Old";NA
